location,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Macao,,2021-04-26,95629.0,62155.0,33474.0,1767.0,14.73,9.57,5.16,2721.0
Malawi,Africa,2021-03-17,5417.0,5417.0,,,0.03,0.03,,
Malawi,Africa,2021-03-18,9091.0,9091.0,,3674.0,0.05,0.05,,192.0
Malawi,Africa,2021-03-19,15326.0,15326.0,,4954.0,0.08,0.08,,259.0
Malawi,Africa,2021-03-20,15326.0,,,4840.0,,,,253.0
Malawi,Africa,2021-03-21,24550.0,24550.0,,4783.0,0.13,0.13,,250.0
Malawi,Africa,2021-03-22,25589.0,25589.0,,4034.0,0.13,0.13,,211.0
Malawi,Africa,2021-03-23,38804.0,38804.0,,5564.0,0.2,0.2,,291.0
Malawi,Africa,2021-03-24,54637.0,54637.0,,7031.0,0.29,0.29,,368.0
Malawi,Africa,2021-03-25,54637.0,,,9040.0,,,,473.0
Malawi,Africa,2021-03-26,90107.0,90107.0,,10683.0,0.47,0.47,,558.0
Malawi,Africa,2021-03-27,109526.0,109526.0,,12798.0,0.57,0.57,,669.0
Malawi,Africa,2021-03-28,111592.0,111592.0,,12435.0,0.58,0.58,,650.0
Malawi,Africa,2021-03-29,111592.0,,,13108.0,,,,685.0
Malawi,Africa,2021-03-30,123097.0,123097.0,,12042.0,0.64,0.64,,629.0
Malawi,Africa,2021-03-31,134289.0,134289.0,,11379.0,0.7,0.7,,595.0
Malawi,Africa,2021-04-01,144979.0,144979.0,,10372.0,0.76,0.76,,542.0
Malawi,Africa,2021-04-02,154801.0,154801.0,,9242.0,0.81,0.81,,483.0
Malawi,Africa,2021-04-03,154801.0,,,6809.0,,,,356.0
Malawi,Africa,2021-04-04,159574.0,159574.0,,6855.0,0.83,0.83,,358.0
Malawi,Africa,2021-04-05,160445.0,160445.0,,6157.0,0.84,0.84,,322.0
Malawi,Africa,2021-04-06,164733.0,164733.0,,5948.0,0.86,0.86,,311.0
Malawi,Africa,2021-04-07,164733.0,,,5725.0,,,,299.0
Malawi,Africa,2021-04-08,164733.0,,,5574.0,,,,291.0
Malawi,Africa,2021-04-09,193627.0,193627.0,,5547.0,1.01,1.01,,290.0
Malawi,Africa,2021-04-10,204258.0,204258.0,,6724.0,1.07,1.07,,351.0
Malawi,Africa,2021-04-11,209353.0,209353.0,,7111.0,1.09,1.09,,372.0
Malawi,Africa,2021-04-12,212615.0,212615.0,,7453.0,1.11,1.11,,390.0
Malawi,Africa,2021-04-13,229220.0,229220.0,,9212.0,1.2,1.2,,482.0
Malawi,Africa,2021-04-14,240744.0,240744.0,,9483.0,1.26,1.26,,496.0
Malawi,Africa,2021-04-15,240744.0,,,8866.0,,,,463.0
Malawi,Africa,2021-04-16,251368.0,251368.0,,8249.0,1.31,1.31,,431.0
Malawi,Africa,2021-04-17,251368.0,,,7186.0,,,,376.0
Malawi,Africa,2021-04-18,257754.0,257754.0,,6914.0,1.35,1.35,,361.0
Malawi,Africa,2021-04-19,258107.0,258107.0,,6499.0,1.35,1.35,,340.0
Malawi,Africa,2021-04-20,260614.0,260614.0,,4485.0,1.36,1.36,,234.0
Malawi,Africa,2021-04-21,263931.0,263931.0,,3312.0,1.38,1.38,,173.0
Malawi,Africa,2021-04-22,267293.0,267293.0,,3034.0,1.4,1.4,,159.0
Malawi,Africa,2021-04-23,267293.0,,,2637.0,,,,138.0
Malawi,Africa,2021-04-24,267293.0,,,2544.0,,,,133.0
Malawi,Africa,2021-04-25,267293.0,,,2450.0,,,,128.0
Malawi,Africa,2021-04-26,277442.0,277442.0,,2762.0,1.45,1.45,,144.0
Malaysia,Asia,2021-02-23,0.0,0.0,,,0.0,0.0,,
Malaysia,Asia,2021-02-24,0.0,,,895.0,,,,28.0
Malaysia,Asia,2021-02-25,0.0,,,895.0,,,,28.0
Malaysia,Asia,2021-02-26,0.0,,,895.0,,,,28.0
Malaysia,Asia,2021-02-27,3580.0,3580.0,,895.0,0.01,0.01,,28.0
Malaysia,Asia,2021-02-28,3580.0,,,2883.0,,,,89.0
Malaysia,Asia,2021-03-01,25252.0,25252.0,,4209.0,0.08,0.08,,130.0
Malaysia,Asia,2021-03-02,53287.0,53287.0,,7612.0,0.16,0.16,,235.0
Malaysia,Asia,2021-03-03,80336.0,80336.0,,11349.0,0.25,0.25,,351.0
Malaysia,Asia,2021-03-04,99616.0,99616.0,,13975.0,0.31,0.31,,432.0
Malaysia,Asia,2021-03-05,112914.0,112914.0,,15747.0,0.35,0.35,,487.0
Malaysia,Asia,2021-03-06,127608.0,127608.0,,17718.0,0.39,0.39,,547.0
Malaysia,Asia,2021-03-07,139720.0,139720.0,,17901.0,0.43,0.43,,553.0
Malaysia,Asia,2021-03-08,166363.0,166363.0,,20159.0,0.51,0.51,,623.0
Malaysia,Asia,2021-03-09,195923.0,195923.0,,20377.0,0.61,0.61,,630.0
Malaysia,Asia,2021-03-10,223923.0,223923.0,,20512.0,0.69,0.69,,634.0
Malaysia,Asia,2021-03-11,249909.0,249909.0,,21470.0,0.77,0.77,,663.0
Malaysia,Asia,2021-03-12,275851.0,275851.0,,23277.0,0.85,0.85,,719.0
Malaysia,Asia,2021-03-13,292104.0,292104.0,,23499.0,0.9,0.9,,726.0
Malaysia,Asia,2021-03-14,301699.0,301699.0,,23140.0,0.93,0.93,,715.0
Malaysia,Asia,2021-03-15,321331.0,321331.0,,22138.0,0.99,0.99,,684.0
Malaysia,Asia,2021-03-16,346508.0,346508.0,,21512.0,1.07,1.07,,665.0
Malaysia,Asia,2021-03-17,367213.0,367213.0,,20470.0,1.13,1.13,,632.0
Malaysia,Asia,2021-03-18,385126.0,384334.0,792.0,19317.0,1.19,1.19,0.0,597.0
Malaysia,Asia,2021-03-19,399525.0,395006.0,4519.0,17668.0,1.23,1.22,0.01,546.0
Malaysia,Asia,2021-03-20,413254.0,402650.0,10604.0,17307.0,1.28,1.24,0.03,535.0
Malaysia,Asia,2021-03-21,428710.0,412342.0,16368.0,18144.0,1.32,1.27,0.05,561.0
Malaysia,Asia,2021-03-22,452919.0,422058.0,30861.0,18798.0,1.4,1.3,0.1,581.0
Malaysia,Asia,2021-03-23,481989.0,429868.0,52121.0,19354.0,1.49,1.33,0.16,598.0
Malaysia,Asia,2021-03-24,510976.0,436687.0,74289.0,20538.0,1.58,1.35,0.23,635.0
Malaysia,Asia,2021-03-25,536681.0,443124.0,93557.0,21651.0,1.66,1.37,0.29,669.0
Malaysia,Asia,2021-03-26,551548.0,446617.0,104931.0,21718.0,1.7,1.38,0.32,671.0
Malaysia,Asia,2021-03-27,566200.0,448187.0,118013.0,21849.0,1.75,1.38,0.36,675.0
Malaysia,Asia,2021-03-28,580765.0,451655.0,129110.0,21722.0,1.79,1.4,0.4,671.0
Malaysia,Asia,2021-03-29,621417.0,461907.0,159510.0,24071.0,1.92,1.43,0.49,744.0
Malaysia,Asia,2021-03-30,661661.0,473276.0,188385.0,25667.0,2.04,1.46,0.58,793.0
Malaysia,Asia,2021-03-31,698203.0,482808.0,215395.0,26747.0,2.16,1.49,0.67,826.0
Malaysia,Asia,2021-04-01,740226.0,498468.0,241758.0,29078.0,2.29,1.54,0.75,898.0
Malaysia,Asia,2021-04-02,770653.0,506069.0,264584.0,31301.0,2.38,1.56,0.82,967.0
Malaysia,Asia,2021-04-03,787504.0,508481.0,279023.0,31615.0,2.43,1.57,0.86,977.0
Malaysia,Asia,2021-04-04,801773.0,514036.0,287737.0,31573.0,2.48,1.59,0.89,975.0
Malaysia,Asia,2021-04-05,830036.0,523233.0,306803.0,29803.0,2.56,1.62,0.95,921.0
Malaysia,Asia,2021-04-06,862445.0,534191.0,328254.0,28683.0,2.66,1.65,1.01,886.0
Malaysia,Asia,2021-04-07,893032.0,546762.0,346270.0,27833.0,2.76,1.69,1.07,860.0
Malaysia,Asia,2021-04-08,919721.0,558750.0,360971.0,25642.0,2.84,1.73,1.12,792.0
Malaysia,Asia,2021-04-09,941200.0,565940.0,375260.0,24364.0,2.91,1.75,1.16,753.0
Malaysia,Asia,2021-04-10,956723.0,571472.0,385251.0,24174.0,2.96,1.77,1.19,747.0
Malaysia,Asia,2021-04-11,979794.0,583903.0,395891.0,25432.0,3.03,1.8,1.22,786.0
Malaysia,Asia,2021-04-12,1018937.0,609153.0,409784.0,26986.0,3.15,1.88,1.27,834.0
Malaysia,Asia,2021-04-13,1050138.0,632668.0,417470.0,26813.0,3.24,1.95,1.29,828.0
Malaysia,Asia,2021-04-14,1078695.0,653531.0,425164.0,26523.0,3.33,2.02,1.31,819.0
Malaysia,Asia,2021-04-15,1105890.0,671589.0,434301.0,26596.0,3.42,2.07,1.34,822.0
Malaysia,Asia,2021-04-16,1125396.0,687176.0,438220.0,26314.0,3.48,2.12,1.35,813.0
Malaysia,Asia,2021-04-17,1135015.0,695729.0,439286.0,25470.0,3.51,2.15,1.36,787.0
Malaysia,Asia,2021-04-18,1144841.0,701812.0,443029.0,23578.0,3.54,2.17,1.37,728.0
Malaysia,Asia,2021-04-19,1177648.0,726411.0,451237.0,22673.0,3.64,2.24,1.39,701.0
Malaysia,Asia,2021-04-20,1210779.0,748444.0,462335.0,22949.0,3.74,2.31,1.43,709.0
Malaysia,Asia,2021-04-21,1231760.0,757547.0,474213.0,21866.0,3.81,2.34,1.47,676.0
Malaysia,Asia,2021-04-22,1260937.0,771829.0,489108.0,22150.0,3.9,2.38,1.51,684.0
Malaysia,Asia,2021-04-23,1279737.0,783987.0,495750.0,22049.0,3.95,2.42,1.53,681.0
Malaysia,Asia,2021-04-24,1290414.0,791910.0,498504.0,22200.0,3.99,2.45,1.54,686.0
Malaysia,Asia,2021-04-25,1305161.0,800996.0,504165.0,22903.0,4.03,2.47,1.56,708.0
Maldives,Asia,2021-02-02,880.0,880.0,,,0.16,0.16,,
Maldives,Asia,2021-02-03,1578.0,1578.0,,698.0,0.29,0.29,,1291.0
Maldives,Asia,2021-02-04,3204.0,3204.0,,1162.0,0.59,0.59,,2150.0
Maldives,Asia,2021-02-05,4269.0,4269.0,,1130.0,0.79,0.79,,2090.0
Maldives,Asia,2021-02-06,6854.0,6854.0,,1494.0,1.27,1.27,,2764.0
Maldives,Asia,2021-02-07,9752.0,9752.0,,1774.0,1.8,1.8,,3282.0
Maldives,Asia,2021-02-08,12934.0,12934.0,,2009.0,2.39,2.39,,3717.0
Maldives,Asia,2021-02-09,16251.0,16251.0,,2196.0,3.01,3.01,,4063.0
Maldives,Asia,2021-02-10,20161.0,20161.0,,2655.0,3.73,3.73,,4912.0
Maldives,Asia,2021-02-11,25327.0,25327.0,,3160.0,4.69,4.69,,5846.0
Maldives,Asia,2021-02-12,27367.0,27367.0,,3300.0,5.06,5.06,,6105.0
Maldives,Asia,2021-02-13,33106.0,33106.0,,3750.0,6.12,6.12,,6937.0
Maldives,Asia,2021-02-14,38591.0,38591.0,,4120.0,7.14,7.14,,7622.0
Maldives,Asia,2021-02-15,43817.0,43817.0,,4412.0,8.11,8.11,,8162.0
Maldives,Asia,2021-02-16,50047.0,50047.0,,4828.0,9.26,9.26,,8932.0
Maldives,Asia,2021-02-17,56218.0,56218.0,,5151.0,10.4,10.4,,9529.0
Maldives,Asia,2021-02-18,64048.0,64048.0,,5532.0,11.85,11.85,,10234.0
Maldives,Asia,2021-02-19,64048.0,64048.0,,5240.0,11.85,11.85,,9694.0
Maldives,Asia,2021-02-20,70009.0,70009.0,,5272.0,12.95,12.95,,9753.0
Maldives,Asia,2021-02-21,75013.0,75013.0,,5203.0,13.88,13.88,,9626.0
Maldives,Asia,2021-02-22,80159.0,80159.0,,5192.0,14.83,14.83,,9605.0
Maldives,Asia,2021-02-23,85110.0,85110.0,,5009.0,15.75,15.75,,9267.0
Maldives,Asia,2021-02-24,90865.0,90865.0,,4950.0,16.81,16.81,,9157.0
Maldives,Asia,2021-02-25,98311.0,98311.0,,4895.0,18.19,18.19,,9056.0
Maldives,Asia,2021-02-26,99419.0,99419.0,,5053.0,18.39,18.39,,9348.0
Maldives,Asia,2021-02-27,105492.0,105492.0,,5069.0,19.52,19.52,,9378.0
Maldives,Asia,2021-02-28,111415.0,111415.0,,5200.0,20.61,20.61,,9620.0
Maldives,Asia,2021-03-01,117115.0,117115.0,,5279.0,21.67,21.67,,9766.0
Maldives,Asia,2021-03-02,123665.0,123665.0,,5508.0,22.88,22.88,,10190.0
Maldives,Asia,2021-03-03,129424.0,129424.0,,5508.0,23.94,23.94,,10190.0
Maldives,Asia,2021-03-04,137124.0,137124.0,,5545.0,25.37,25.37,,10258.0
Maldives,Asia,2021-03-05,138827.0,138827.0,,5630.0,25.68,25.68,,10415.0
Maldives,Asia,2021-03-06,145768.0,145768.0,,5754.0,26.97,26.97,,10645.0
Maldives,Asia,2021-03-07,151643.0,151643.0,,5747.0,28.05,28.05,,10632.0
Maldives,Asia,2021-03-08,157813.0,157813.0,,5814.0,29.2,29.2,,10756.0
Maldives,Asia,2021-03-09,165675.0,165675.0,,6001.0,30.65,30.65,,11102.0
Maldives,Asia,2021-03-10,175456.0,175456.0,,6576.0,32.46,32.46,,12166.0
Maldives,Asia,2021-03-11,186930.0,186930.0,,7115.0,34.58,34.58,,13163.0
Maldives,Asia,2021-03-12,188436.0,188436.0,,7087.0,34.86,34.86,,13111.0
Maldives,Asia,2021-03-13,198206.0,198206.0,,7491.0,36.67,36.67,,13858.0
Maldives,Asia,2021-03-14,206114.0,206114.0,,7782.0,38.13,38.13,,14397.0
Maldives,Asia,2021-03-15,212711.0,212711.0,,7843.0,39.35,39.35,,14510.0
Maldives,Asia,2021-03-16,214486.0,214486.0,,6973.0,39.68,39.68,,12900.0
Maldives,Asia,2021-03-17,215852.0,215852.0,,5771.0,39.93,39.93,,10676.0
Maldives,Asia,2021-03-18,217597.0,217597.0,,4381.0,40.26,40.26,,8105.0
Maldives,Asia,2021-03-19,218046.0,218046.0,,4230.0,40.34,40.34,,7825.0
Maldives,Asia,2021-03-20,218645.0,218645.0,,2920.0,40.45,40.45,,5402.0
Maldives,Asia,2021-03-21,218912.0,218912.0,,1828.0,40.5,40.5,,3382.0
Maldives,Asia,2021-03-22,220768.0,220768.0,,1151.0,40.84,40.84,,2129.0
Maldives,Asia,2021-03-23,222970.0,222970.0,,1212.0,41.25,41.25,,2242.0
Maldives,Asia,2021-03-24,224979.0,224979.0,,1304.0,41.62,41.62,,2412.0
Maldives,Asia,2021-03-25,227423.0,227423.0,,1404.0,42.07,42.07,,2597.0
Maldives,Asia,2021-03-26,227696.0,227696.0,,1379.0,42.12,42.12,,2551.0
Maldives,Asia,2021-03-27,230130.0,230130.0,,1641.0,42.57,42.57,,3036.0
Maldives,Asia,2021-03-28,232175.0,232175.0,,1895.0,42.95,42.95,,3506.0
Maldives,Asia,2021-03-29,233875.0,233875.0,,1872.0,43.27,43.27,,3463.0
Maldives,Asia,2021-03-30,235682.0,235682.0,,1816.0,43.6,43.6,,3360.0
Maldives,Asia,2021-03-31,237716.0,237716.0,,1820.0,43.98,43.98,,3367.0
Maldives,Asia,2021-04-01,240773.0,240773.0,,1907.0,44.54,44.54,,3528.0
Maldives,Asia,2021-04-02,241127.0,241127.0,,1919.0,44.61,44.61,,3550.0
Maldives,Asia,2021-04-03,245470.0,243749.0,1721.0,2191.0,45.41,45.09,0.32,4053.0
Maldives,Asia,2021-04-04,250633.0,246896.0,3737.0,2637.0,46.37,45.68,0.69,4878.0
Maldives,Asia,2021-04-05,256892.0,251139.0,5753.0,3288.0,47.52,46.46,1.06,6083.0
Maldives,Asia,2021-04-06,263832.0,255881.0,7951.0,4021.0,48.81,47.34,1.47,7439.0
Maldives,Asia,2021-04-07,270854.0,260285.0,10569.0,4734.0,50.11,48.15,1.96,8758.0
Maldives,Asia,2021-04-08,280186.0,265235.0,14951.0,5630.0,51.83,49.07,2.77,10415.0
Maldives,Asia,2021-04-09,282926.0,267795.0,15131.0,5971.0,52.34,49.54,2.8,11046.0
Maldives,Asia,2021-04-10,283753.0,268459.0,15294.0,5469.0,52.49,49.66,2.83,10118.0
Maldives,Asia,2021-04-11,283753.0,,,5823.0,,,,10773.0
Maldives,Asia,2021-04-12,299029.0,273660.0,25369.0,6020.0,55.32,50.63,4.69,11137.0
Maldives,Asia,2021-04-13,299029.0,,,5366.0,,,,9927.0
Maldives,Asia,2021-04-14,303752.0,274782.0,28970.0,4700.0,56.19,50.83,5.36,8695.0
Maldives,Asia,2021-04-15,312053.0,277522.0,34531.0,4552.0,57.73,51.34,6.39,8421.0
Maldives,Asia,2021-04-16,313363.0,278069.0,35294.0,4348.0,57.97,51.44,6.53,8044.0
Maldives,Asia,2021-04-17,319532.0,279302.0,40230.0,5111.0,59.11,51.67,7.44,9455.0
Maldives,Asia,2021-04-18,327665.0,281848.0,45817.0,5182.0,60.62,52.14,8.48,9587.0
Maldives,Asia,2021-04-19,335323.0,283973.0,51350.0,5185.0,62.03,52.53,9.5,9592.0
Maldives,Asia,2021-04-20,342379.0,285562.0,56817.0,5856.0,63.34,52.83,10.51,10834.0
Maldives,Asia,2021-04-21,349757.0,287171.0,62586.0,6572.0,64.7,53.13,11.58,12158.0
Maldives,Asia,2021-04-22,358705.0,288903.0,69802.0,6665.0,66.36,53.45,12.91,12330.0
Maldives,Asia,2021-04-23,360997.0,290014.0,70983.0,6805.0,66.78,53.65,13.13,12589.0
Maldives,Asia,2021-04-24,368150.0,291227.0,76923.0,6945.0,68.11,53.88,14.23,12848.0
Maldives,Asia,2021-04-25,375240.0,292413.0,82827.0,6796.0,69.42,54.1,15.32,12573.0
Mali,Africa,2021-03-30,0.0,0.0,,,0.0,0.0,,
Mali,Africa,2021-03-31,0.0,,,214.0,,,,11.0
Mali,Africa,2021-04-01,0.0,,,214.0,,,,11.0
Mali,Africa,2021-04-02,643.0,643.0,,214.0,0.0,0.0,,11.0
Mali,Africa,2021-04-03,643.0,,,800.0,,,,40.0
Mali,Africa,2021-04-04,643.0,,,1152.0,,,,57.0
Mali,Africa,2021-04-05,643.0,,,1386.0,,,,68.0
Mali,Africa,2021-04-06,643.0,,,1554.0,,,,77.0
Mali,Africa,2021-04-07,643.0,,,1889.0,,,,93.0
Mali,Africa,2021-04-08,643.0,,,2223.0,,,,110.0
Mali,Africa,2021-04-09,643.0,,,2558.0,,,,126.0
Mali,Africa,2021-04-10,643.0,,,2558.0,,,,126.0
Mali,Africa,2021-04-11,643.0,,,2558.0,,,,126.0
Mali,Africa,2021-04-12,26226.0,26226.0,,2558.0,0.13,0.13,,126.0
Mali,Africa,2021-04-13,26226.0,,,2453.0,,,,121.0
Mali,Africa,2021-04-14,26226.0,,,2348.0,,,,116.0
Mali,Africa,2021-04-15,26226.0,,,2242.0,,,,111.0
Mali,Africa,2021-04-16,26226.0,,,2137.0,,,,106.0
Mali,Africa,2021-04-17,26226.0,,,2032.0,,,,100.0
Mali,Africa,2021-04-18,26226.0,,,1927.0,,,,95.0
Mali,Africa,2021-04-19,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-20,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-21,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-22,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-23,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-24,26226.0,,,1821.0,,,,90.0
Mali,Africa,2021-04-25,49903.0,49903.0,,1821.0,0.25,0.25,,90.0
Malta,Europe,2021-01-17,11705.0,11705.0,,,2.65,2.65,,
Malta,Europe,2021-01-18,13002.0,13002.0,,1297.0,2.94,2.94,,2937.0
Malta,Europe,2021-01-19,14276.0,14276.0,,1286.0,3.23,3.23,,2913.0
Malta,Europe,2021-01-20,15316.0,15316.0,,1204.0,3.47,3.47,,2727.0
Malta,Europe,2021-01-21,16531.0,16531.0,,1206.0,3.74,3.74,,2731.0
Malta,Europe,2021-01-22,17767.0,17767.0,,1212.0,4.02,4.02,,2745.0
Malta,Europe,2021-01-23,18930.0,18930.0,,1204.0,4.29,4.29,,2727.0
Malta,Europe,2021-01-24,18930.0,,,1192.0,,,,2700.0
Malta,Europe,2021-01-25,21172.0,19709.0,1463.0,1167.0,4.8,4.46,0.33,2643.0
Malta,Europe,2021-01-26,22371.0,20677.0,1694.0,1156.0,5.07,4.68,0.38,2618.0
Malta,Europe,2021-01-27,23512.0,21417.0,2095.0,1171.0,5.33,4.85,0.47,2652.0
Malta,Europe,2021-01-28,24680.0,22162.0,2518.0,1164.0,5.59,5.02,0.57,2636.0
Malta,Europe,2021-01-29,25822.0,22853.0,2969.0,1151.0,5.85,5.18,0.67,2607.0
Malta,Europe,2021-01-30,26847.0,23391.0,3456.0,1131.0,6.08,5.3,0.78,2561.0
Malta,Europe,2021-01-31,27759.0,23811.0,3948.0,1101.0,6.29,5.39,0.89,2494.0
Malta,Europe,2021-02-01,29002.0,24526.0,4476.0,1119.0,6.57,5.55,1.01,2534.0
Malta,Europe,2021-02-02,30252.0,25361.0,4891.0,1126.0,6.85,5.74,1.11,2550.0
Malta,Europe,2021-02-03,31633.0,26223.0,5410.0,1160.0,7.16,5.94,1.23,2627.0
Malta,Europe,2021-02-04,33477.0,27020.0,6457.0,1257.0,7.58,6.12,1.46,2847.0
Malta,Europe,2021-02-05,35676.0,28082.0,7594.0,1408.0,8.08,6.36,1.72,3189.0
Malta,Europe,2021-02-06,37586.0,28837.0,8749.0,1534.0,8.51,6.53,1.98,3474.0
Malta,Europe,2021-02-07,39257.0,29339.0,9918.0,1643.0,8.89,6.64,2.25,3721.0
Malta,Europe,2021-02-08,41285.0,30235.0,11050.0,1755.0,9.35,6.85,2.5,3975.0
Malta,Europe,2021-02-09,43337.0,31202.0,12135.0,1869.0,9.81,7.07,2.75,4233.0
Malta,Europe,2021-02-10,44598.0,31670.0,12928.0,1852.0,10.1,7.17,2.93,4194.0
Malta,Europe,2021-02-11,46344.0,32524.0,13820.0,1838.0,10.5,7.37,3.13,4163.0
Malta,Europe,2021-02-12,48474.0,33735.0,14739.0,1828.0,10.98,7.64,3.34,4140.0
Malta,Europe,2021-02-13,50175.0,34574.0,15601.0,1798.0,11.36,7.83,3.53,4072.0
Malta,Europe,2021-02-14,51641.0,35376.0,16265.0,1769.0,11.7,8.01,3.68,4006.0
Malta,Europe,2021-02-15,53647.0,36545.0,17102.0,1766.0,12.15,8.28,3.87,4000.0
Malta,Europe,2021-02-16,55709.0,37866.0,17843.0,1767.0,12.62,8.58,4.04,4002.0
Malta,Europe,2021-02-17,57683.0,39147.0,18536.0,1869.0,13.06,8.87,4.2,4233.0
Malta,Europe,2021-02-18,59702.0,40503.0,19199.0,1908.0,13.52,9.17,4.35,4321.0
Malta,Europe,2021-02-19,62059.0,42231.0,19828.0,1941.0,14.06,9.56,4.49,4396.0
Malta,Europe,2021-02-20,63308.0,43119.0,20189.0,1876.0,14.34,9.77,4.57,4249.0
Malta,Europe,2021-02-21,64419.0,43888.0,20531.0,1825.0,14.59,9.94,4.65,4133.0
Malta,Europe,2021-02-22,66334.0,45174.0,21160.0,1812.0,15.02,10.23,4.79,4104.0
Malta,Europe,2021-02-23,68779.0,47012.0,21767.0,1867.0,15.58,10.65,4.93,4228.0
Malta,Europe,2021-02-24,71562.0,49061.0,22501.0,1983.0,16.21,11.11,5.1,4491.0
Malta,Europe,2021-02-25,73644.0,50249.0,23395.0,1992.0,16.68,11.38,5.3,4511.0
Malta,Europe,2021-02-26,76159.0,51041.0,25118.0,2014.0,17.25,11.56,5.69,4561.0
Malta,Europe,2021-02-27,77967.0,51186.0,26781.0,2094.0,17.66,11.59,6.07,4743.0
Malta,Europe,2021-02-28,79624.0,51576.0,28048.0,2172.0,18.03,11.68,6.35,4919.0
Malta,Europe,2021-03-01,81883.0,52862.0,29021.0,2221.0,18.54,11.97,6.57,5030.0
Malta,Europe,2021-03-02,84129.0,54381.0,29748.0,2193.0,19.05,12.32,6.74,4967.0
Malta,Europe,2021-03-03,86854.0,56525.0,30329.0,2185.0,19.67,12.8,6.87,4949.0
Malta,Europe,2021-03-04,89946.0,58912.0,31034.0,2329.0,20.37,13.34,7.03,5275.0
Malta,Europe,2021-03-05,92806.0,61096.0,31710.0,2378.0,21.02,13.84,7.18,5386.0
Malta,Europe,2021-03-06,95899.0,63479.0,32420.0,2562.0,21.72,14.38,7.34,5802.0
Malta,Europe,2021-03-07,97864.0,65002.0,32862.0,2606.0,22.16,14.72,7.44,5902.0
Malta,Europe,2021-03-08,101776.0,67595.0,34181.0,2842.0,23.05,15.31,7.74,6437.0
Malta,Europe,2021-03-09,105416.0,70323.0,35093.0,3041.0,23.87,15.93,7.95,6887.0
Malta,Europe,2021-03-10,108971.0,72725.0,36246.0,3160.0,24.68,16.47,8.21,7157.0
Malta,Europe,2021-03-11,113258.0,76076.0,37182.0,3330.0,25.65,17.23,8.42,7542.0
Malta,Europe,2021-03-12,117121.0,78788.0,38333.0,3474.0,26.53,17.84,8.68,7868.0
Malta,Europe,2021-03-13,120073.0,80974.0,39099.0,3453.0,27.19,18.34,8.86,7820.0
Malta,Europe,2021-03-14,122366.0,82671.0,39695.0,3500.0,27.71,18.72,8.99,7927.0
Malta,Europe,2021-03-15,126277.0,85596.0,40681.0,3500.0,28.6,19.39,9.21,7927.0
Malta,Europe,2021-03-16,130861.0,90002.0,40859.0,3635.0,29.64,20.38,9.25,8233.0
Malta,Europe,2021-03-17,133871.0,92250.0,41621.0,3557.0,30.32,20.89,9.43,8056.0
Malta,Europe,2021-03-18,138264.0,95707.0,42557.0,3572.0,31.31,21.68,9.64,8090.0
Malta,Europe,2021-03-19,140331.0,97064.0,43267.0,3316.0,31.78,21.98,9.8,7510.0
Malta,Europe,2021-03-20,143169.0,99250.0,43919.0,3299.0,32.42,22.48,9.95,7472.0
Malta,Europe,2021-03-21,145934.0,101451.0,44483.0,3367.0,33.05,22.98,10.07,7626.0
Malta,Europe,2021-03-22,150897.0,105611.0,45286.0,3517.0,34.18,23.92,10.26,7965.0
Malta,Europe,2021-03-23,155678.0,109538.0,46140.0,3545.0,35.26,24.81,10.45,8029.0
Malta,Europe,2021-03-24,160260.0,113179.0,47081.0,3770.0,36.3,25.63,10.66,8538.0
Malta,Europe,2021-03-25,166104.0,117171.0,48933.0,3977.0,37.62,26.54,11.08,9007.0
Malta,Europe,2021-03-26,171873.0,121823.0,50050.0,4506.0,38.93,27.59,11.34,10205.0
Malta,Europe,2021-03-27,176612.0,126055.0,50557.0,4778.0,40.0,28.55,11.45,10821.0
Malta,Europe,2021-03-28,180587.0,129350.0,51237.0,4950.0,40.9,29.3,11.6,11211.0
Malta,Europe,2021-03-29,186111.0,133771.0,52340.0,5031.0,42.15,30.3,11.85,11394.0
Malta,Europe,2021-03-30,191716.0,138176.0,53540.0,5148.0,43.42,31.29,12.13,11659.0
Malta,Europe,2021-03-31,197383.0,142805.0,54578.0,5303.0,44.7,32.34,12.36,12010.0
Malta,Europe,2021-04-01,203553.0,147956.0,55597.0,5350.0,46.1,33.51,12.59,12117.0
Malta,Europe,2021-04-02,209065.0,151942.0,57123.0,5313.0,47.35,34.41,12.94,12033.0
Malta,Europe,2021-04-03,212466.0,154462.0,58004.0,5122.0,48.12,34.98,13.14,11600.0
Malta,Europe,2021-04-04,215700.0,156668.0,59032.0,5016.0,48.85,35.48,13.37,11360.0
Malta,Europe,2021-04-05,219161.0,159065.0,60096.0,4721.0,49.64,36.03,13.61,10692.0
Malta,Europe,2021-04-06,223020.0,161909.0,61111.0,4472.0,50.51,36.67,13.84,10128.0
Malta,Europe,2021-04-07,227606.0,164492.0,63114.0,4318.0,51.55,37.25,14.29,9779.0
